Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
58000	-960.321707834002	-1027.6270784129	1.39235708063236	1.2781927600548	0.114874270427238	0.998554254147116	0.887588986157644	19	6578764226272666	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00865272463644208	0.110543820824472	0.0148874873583883	0.151173193841348	0.0306993558242565	0.0107678787121946	0.0305425983789727	0.0184767069472254	0.016236709138122	0.0267515208619216	0.0092342387580665	0.0385772208785594	0.0511776669343632	0.0134067062335311	0.0330614713924361	0.0134067062335311	0.0258321782123638	0.00560190631185761	0.0350655881772716	0.0231439591199992	0.0305752091688024	0.0331437278843999	0.0164214068598722	0.159092431627594	0.0127528601721336	0.0112169711890897	0.032484953935377	0.024175612385669	0.00419569526901291	0.00870149273272463
58200	-966.322335579469	-1027.00874139424	1.32750794974631	1.37927459392196	0.396011270446618	0.983866307739569	1.06284504656928	4	6578764226272666	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00865272463644208	0.110543820824472	0.0148874873583883	0.151173193841348	0.0306993558242565	0.0107678787121946	0.0305425983789727	0.0184767069472254	0.016236709138122	0.0267515208619216	0.0092342387580665	0.0385772208785594	0.0511776669343632	0.0134067062335311	0.0330614713924361	0.0134067062335311	0.0258321782123638	0.00560190631185761	0.0350655881772716	0.0231439591199992	0.0305752091688024	0.0331437278843999	0.0164214068598722	0.159092431627594	0.0127528601721336	0.0112169711890897	0.032484953935377	0.024175612385669	0.00419569526901291	0.00870149273272463
58400	-964.136007993919	-1029.57829216078	1.32750794974631	1.88183349169694	0.830979659818678	0.996271094545346	1.33431630173837	18	6578764226272666	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00713796588228566	0.110543820824472	0.0148874873583883	0.151173193841348	0.0306993558242565	0.0107678787121946	0.0305425983789727	0.0354644820832961	0.016236709138122	0.0152895029481493	0.00763802357514128	0.0385772208785594	0.0511776669343632	0.0134067062335311	0.0258455506139955	0.0134067062335311	0.0258321782123638	0.00560190631185761	0.0350655881772716	0.0313749442078685	0.0305752091688024	0.0331437278843999	0.0164214068598722	0.159092431627594	0.019283933019671	0.0128131863720149	0.032484953935377	0.0159446272977997	0.000869544731774267	0.00870149273272463
58600	-964.76284160409	-1025.37008741866	1.34594754889131	2.07033193129876	0.61471144492486	0.993364125370468	0.853541602173998	6	8728474999979009	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00713796588228566	0.110543820824472	0.151173193841348	0.0306993558242565	0.0107678787121946	0.0305425983789727	0.0354644820832961	0.016236709138122	0.0152895029481493	0.0119160778661945	0.00763802357514128	0.0385772208785594	0.0511776669343632	0.006872365386573	0.0437677107975078	0.0134067062335311	0.0258321782123638	0.00560190631185761	0.0350655881772716	0.0313749442078685	0.0305752091688024	0.0298898256354032	0.0164214068598722	0.159092431627594	0.019283933019671	0.00373800309180616	0.032484953935377	0.00864806550059127	0.0159446272977997	0.00483564764875268
58800	-970.018947316817	-1035.48435171474	0.922507743675381	2.26619662434859	0.904035705816291	0.994881257740298	0.955585881190951	9	2317896070129355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0269620113431393	0.0277586023485302	0.103815838082825	0.0783714380350517	0.127922349258345	0.00519019213900342	0.017519909839116	0.0772579323643306	0.027511001146793	0.0102728491301339	0.0232687699036987	0.00278496007738495	0.0284964784144325	0.0440881758935783	0.0452806473030221	0.0343747869088914	0.016433771118823	0.0359861324123982	0.0399817711047208	0.031565557539235	0.00073930268479866	0.017450121423888	0.0441765626704118	0.0384991404938818	0.0226321614362882	0.00503146595514453	0.0322273444508829	0.00594358026772267	0.0192185952150552	0.00923855103847303
59000	-961.70557184639	-1028.55544880419	1.30333925222908	1.29381560172889	0.700290808055415	0.997562405514534	0.640820662047433	3	6838420922140805	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.110543820824472	0.151173193841348	0.0306993558242565	0.00830681683929852	0.0305425983789727	0.0354644820832961	0.016236709138122	0.00134841790419795	0.00939422162638374	0.0184876971771362	0.0385772208785594	0.0511776669343632	0.00939422162638374	0.0437677107975078	0.0171399508727057	0.00164010620318992	0.00549785967909574	0.184924609839958	0.019283933019671	0.0144725529941972	0.0350751499445792	0.00864806550059127	0.0159446272977997	0.0074653534042579	0.0279850131596002	0.0298898256354032	0.0164214068598722	0.00297220055635239	0.0350655881772716	0.0224596229811554
59200	-976.411951379246	-1028.85998479202	1.35457209984629	1.64044763335058	0.157758772503347	0.981458302879498	1.17157072670565	6	6838420922140805	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.110543820824472	0.151173193841348	0.00945065753170799	0.00830681683929852	0.0305425983789727	0.0354644820832961	0.016236709138122	0.00134841790419795	0.00939422162638374	0.0184876971771362	0.0385772208785594	0.0511776669343632	0.00939422162638374	0.0437677107975078	0.0171399508727057	0.00508393731974029	0.00549785967909574	0.184924609839958	0.019283933019671	0.0144725529941972	0.0350751499445792	0.00864806550059127	0.0337494944737978	0.0074653534042579	0.0279850131596002	0.0286681230050854	0.0164214068598722	0.00297220055635239	0.0350655881772716	0.0236813256114732
59400	-987.59615383641	-1035.60495945503	1.40215713574182	1.08115203611559	0.840162160317421	0.952807941829668	1.13068210106393	15	3723847070822123	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	0.00850851726396843	0.0145916472907796	0.0480520410988239	0.00692590611415112	0.0130613252277959	0.013016895429637	0.0137909375994577	0.220267117512503	0.0370621075423439	0.0309731714109546	0.034996600761272	0.0308635681072626	0.00369819191765197	0.0313628626713879	0.028376957800219	0.0582662857272522	0.148292331639857	0.0500279397681253	0.0126802596750086	0.0205420541672447	0.00132459460180097	0.0153132836428357	0.000759226875901063	0.0365511156875506	0.0203941309217832	0.00636814152747071	0.0161411231935647	0.0371012840406028	0.0147100745822182	0.0259803062005751
59600	-964.857232921632	-1031.68992468955	1.68159830776073	1.46370514409748	0.146902090287827	0.997005399106342	0.810015644463759	35	73365853544144	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00358602786124268	0.0014979094584976	0.0245263822024348	0.00549785967909574	0.0279850131596002	0.0164214068598722	0.0286681230050854	0.153442088860052	0.00864806550059127	0.0074653534042579	0.0162349919845446	0.0193185917593695	0.0350751499445792	0.0201161932161795	0.0350655881772716	0.0832799983399261	0.0119064064383474	0.0270498332134662	0.0168583976767025	0.0529815356170966	0.0285223139063216	0.0511430081946647	0.0700597418584656	0.151173193841348	0.0354644820832961	0.00347556186958879	0.016236709138122	0.00945065753170799	0.0305425983789727	0.00830681683929852
59800	-974.568468132766	-1027.95811296819	1.11909800649718	1.523009704956	0.287084997630018	0.942704671403167	1.12403631649794	34	2079393129548678	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0237284231267615	0.037691355171513	0.105086783039099	0.0811563981124367	0.143736319085294	0.0227101019781194	0.00227520578370783	0.0242271523363687	0.0823747091978904	0.0291632417622113	0.00755946708140766	0.0183080719837006	0.0183080719837006	0.0440881758935783	0.0256175312291399	0.00105481874011648	0.0420824085634861	0.0349313136722817	0.0346145812885042	0.00262589392473256	0.0303848393550879	0.00900726770434043	0.055916140412105	0.0242975130010129	0.0226321614362882	0.028405779973952	0.026652704232392	0.00559162711970565	0.0125884624158796	0.00318348039518666
60000	-969.847693738484	-1026.18569685428	1.37774019081585	1.65789167975077	0.51149866313464	0.980398852524186	0.857623591333566	13	1350490778916931	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0237284231267615	0.037691355171513	0.105086783039099	0.0811563981124367	0.138055118604467	0.0227101019781194	0.00227520578370783	0.0189259690972888	0.0823747091978904	0.0247383631209078	0.00755946708140766	0.0193628907238171	0.0174656568361409	0.0183080719837006	0.0440881758935783	0.0312987317099664	0.0174656568361409	0.0448990863710714	0.0346145812885042	0.00547042827646931	0.0303848393550879	0.0130721174254017	0.055916140412105	0.0242975130010129	0.0226321614362882	0.028405779973952	0.026652704232392	0.00559162711970565	0.0125884624158796	0.00318348039518666
60200	-965.292093749552	-1030.70003719812	1.656581160591	1.07604044020392	0.363213768913737	0.983490569513248	0.473139226486632	34	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00318348039518666	0.10629429243967	0.0811563981124367	0.138055118604467	0.00227520578370783	0.0227101019781194	0.0189259690972888	0.0823747091978904	0.0247383631209078	0.00755946708140766	0.0193628907238171	0.0448990863710714	0.0440881758935783	0.0312987317099664	0.0174656568361409	0.0183080719837006	0.0174656568361409	0.0288883105528485	0.0152100228824245	0.0464882290433318	0.0147524382876734	0.0456536341896562	0.0242975130010129	0.0226321614362882	0.028405779973952	0.026652704232392	0.00559162711970565	0.0237284231267615	0.0125884624158796	0.0249493175725755
60400	-971.498788666737	-1032.33173261326	1.47946837448099	2.26739962030537	0.355883770960963	0.991360080905768	0.69720678126792	39	4457718165519293	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00318348039518666	0.10629429243967	0.0811563981124367	0.138055118604467	0.00227520578370783	0.0227101019781194	0.0189259690972888	0.0823747091978904	0.0247383631209078	0.00755946708140766	0.0193628907238171	0.0174656568361409	0.0183080719837006	0.0440881758935783	0.0312987317099664	0.0174656568361409	0.0448990863710714	0.0288883105528485	0.0152100228824245	0.0464882290433318	0.0456536341896562	0.0242975130010129	0.0226321614362882	0.0147524382876734	0.028405779973952	0.026652704232392	0.00559162711970565	0.0237284231267615	0.0125884624158796	0.0249493175725755
60600	-971.6560916369	-1031.70122799699	0.770156172040023	1.56652645494563	1.21485136915041	0.994923155216905	1.22146081115174	40	7687043179935897	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00514684311506118	0.125748414631756	0.113332649319226	0.00726322567671946	0.0259765320497108	0.0187692720459099	0.0362046754125191	0.0328093761482283	0.00650924475881013	0.0608053121872146	0.000501099080252093	0.0280212148260695	0.0700597418584656	0.0515007545887126	0.00842919883835127	0.0213798853737226	0.138655240511055	0.0420910292120059	0.020597243232449	0.015045340568657	0.00732202693595309	0.0184105789376802	0.0100966711107412	0.0095097068622258	0.00572765287164585	0.0236602655910147	0.0107608553415172	0.0422628361239767	0.0286681230050854	0.0147349897852631
60800	-975.264545933735	-1032.0207302678	0.342332634901967	2.94587731945922	2.81878893177666	0.983169077625829	1.4791590549129	48	7084417933261073	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0110008745789796	0.0282789813099099	0.0236602655910147	0.000939314217888799	0.0360946131501118	0.0211476951746328	0.0286681230050854	0.00786582369801102	0.138655240511055	0.00732202693595309	0.0100966711107412	0.0184105789376802	0.0420910292120059	0.015045340568657	0.020597243232449	0.125748414631756	0.0543926067978449	0.0213798853737226	0.00497289523392656	0.00842919883835127	0.00976143251175824	0.0515007545887126	0.0556678153601225	0.123252779663895	0.0362046754125191	0.00650924475881013	0.0328093761482283	0.00726322567671946	0.0187692720459099	0.0334646017235476
61000	-974.594120282031	-1030.02817003353	0.26024854837385	1.98610484907449	4.40027092059799	0.982186922140681	1.44775174922667	44	5310963114601074	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0105095249584385	0.0240836882568586	0.125748414631756	0.123252779663895	0.0246920989199906	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0328093761482283	0.00650924475881013	0.0148752368440488	0.017921213126598	0.03625145450493	0.0513988955842494	0.0217420539174516	0.0205772354208573	0.0424120750971433	0.138655240511055	0.0420910292120059	0.020597243232449	0.015045340568657	0.0108142383634135	0.0167947477709014	0.00807353134702751	0.0105095249584385	0.0244228065108218	0.0235242649151112	0.0273758231509676	0.0286681230050854	0.0211476951746328
61200	-999.683183939933	-1032.35541355535	0.39915523093716	2.37308123820257	3.08819164380382	0.953462071901206	1.06928771286316	46	5738201060846295	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0105095249584385	0.0240836882568586	0.125748414631756	0.123252779663895	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0328093761482283	0.00650924475881013	0.0246920989199906	0.0148752368440488	0.017921213126598	0.03625145450493	0.0513988955842494	0.0217420539174516	0.0205772354208573	0.0424120750971433	0.138655240511055	0.0420910292120059	0.020597243232449	0.015045340568657	0.0108142383634135	0.0167947477709014	0.00807353134702751	0.0105095249584385	0.0244228065108218	0.0235242649151112	0.0273758231509676	0.0286681230050854	0.0211476951746328
61400	-982.527676511592	-1033.25376888573	0.615106443322681	2.16259960770712	1.93911746536874	0.980289985749997	0.924508293281793	23	6518961587213290	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0190662650166896	0.0130464124180933	0.125748414631756	0.0148752368440488	0.123252779663895	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0328093761482283	0.00650924475881013	0.0246920989199906	0.017921213126598	0.03625145450493	0.0513988955842494	0.0217420539174516	0.0205772354208573	0.0424120750971433	0.138655240511055	0.0216160000671894	0.0256476943542572	0.0355203697134735	0.0108142383634135	0.0167947477709014	0.00807353134702751	0.00860249007401761	0.0305237683378645	0.00802518435920539	0.0361110614229578	0.0286681230050854	0.0211476951746328
61600	-970.044038895865	-1036.09927823152	1.18259329755135	3.0748516140631	0.261739191136736	0.999451040349206	1.17588000213967	20	6518961587213290	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0113231385872938	0.0234272110348281	0.125748414631756	0.00863020521178267	0.123252779663895	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0328093761482283	0.00650924475881013	0.0241204999741859	0.017921213126598	0.0471137948254514	0.0513988955842494	0.0217420539174516	0.0205772354208573	0.0424120750971433	0.138655240511055	0.0216160000671894	0.0268213159760429	0.0355203697134735	0.0108142383634135	0.0173663467167062	0.00807353134702751	0.00644862915400866	0.0305237683378645	0.00613617580540509	0.043231736757035	0.0251265566666455	0.0131828531554248
61800	-968.409687305441	-1033.70553609329	1.09160609060238	2.41432174343931	1.19931703987319	0.999602786334298	1.35535164152149	18	5887132882379974	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0113231385872938	0.0234272110348281	0.125748414631756	0.00863020521178267	0.123252779663895	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0241204999741859	0.0328093761482283	0.00650924475881013	0.017921213126598	0.0205772354208573	0.0424120750971433	0.0217420539174516	0.0471137948254514	0.0513988955842494	0.138655240511055	0.0216160000671894	0.0268213159760429	0.0355203697134735	0.0108142383634135	0.0173663467167062	0.00807353134702751	0.00644862915400866	0.0305237683378645	0.00613617580540509	0.043231736757035	0.0251265566666455	0.0131828531554248
62000	-970.510561981442	-1034.86804893963	0.766020191815111	1.89311491513859	1.05434753535422	0.99337991119194	1.99343590083717	6	5887132882379974	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0113231385872938	0.0234272110348281	0.125748414631756	0.00863020521178267	0.123252779663895	0.00726322567671946	0.0187692720459099	0.0334646017235476	0.0241204999741859	0.0328093761482283	0.00650924475881013	0.017921213126598	0.0205772354208573	0.0424120750971433	0.0217420539174516	0.0471137948254514	0.0513988955842494	0.138655240511055	0.0216160000671894	0.0268213159760429	0.0355203697134735	0.0108142383634135	0.0173663467167062	0.00807353134702751	0.00644862915400866	0.0305237683378645	0.00613617580540509	0.043231736757035	0.0251265566666455	0.0131828531554248
