Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
55800	-1094.1008617986	-1036.48714059515	0.982409113707653	2.17108339934196	1.38211834385455	0.966697102460098	0.906533338246908	1.45039350158386	0.793542060269899	0.422635968072906	25	868631447144134	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00963342859696696	0.00468615753186851	0.0854710702149905	0.00144111819711163	0.141051706236957	0.0364229517773976	0.00138671300601955	0.0258490704242	0.0482612488571654	0.0212578270390934	0.0132186070241181	0.0263320587991862	0.00262367692204779	0.0248259625883861	0.0516550869356345	0.0555351468983194	0.0452022211460152	0.0231972439239333	0.134228214715875	0.0322128033919817	0.0195752598045716	0.0321190455035429	0.00771891695888017	0.0190248364868741	0.00544115202353916	0.00675028323147616	0.033460327537366	0.0354457795853699	0.0485771029819819	0.00739498165913112
56000	-1115.32571031482	-1035.0385966874	1.71150036986659	2.71093021425708	0.254073398695255	0.980154883670359	0.945277928924659	1.45039350158386	0.772384338258628	0.36594795536538	31	868631447144134	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.00963342859696696	0.0219885347310426	0.0854710702149905	0.00144111819711163	0.141051706236957	0.0301631935206985	0.00764647126271856	0.0258490704242	0.0482612488571654	0.0212578270390934	0.0132186070241181	0.0263320587991862	0.00262367692204779	0.0248259625883861	0.0516550869356345	0.0382327696991453	0.0452022211460152	0.0231972439239333	0.134228214715875	0.0322128033919817	0.0195752598045716	0.0321190455035429	0.00771891695888017	0.0190248364868741	0.00544115202353916	0.0227893954238164	0.033460327537366	0.0194066673930296	0.0485771029819819	0.00739498165913112
56200	-1108.39557878625	-1034.13209131397	1.05123544631176	2.82113259191503	0.756665994631034	0.99158675062058	1.64576820162378	0.259311674297814	0.777013141085448	0.287846606349171	24	662396365228329	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0156697025149772	0.0313150091813682	0.0854710702149905	0.00130259744927366	0.141051706236957	0.020836719070373	0.0129109762091406	0.0258490704242	0.0482612488571654	0.0212578270390934	0.0132186070241181	0.0263320587991862	0.00262367692204779	0.0248259625883861	0.0516550869356345	0.0382327696991453	0.0452022211460152	0.0233357646717713	0.134228214715875	0.0322128033919817	0.0303580434485695	0.0130765719857461	0.00771891695888017	0.0104559895270427	0.0109689099927371	0.0227893954238164	0.033460327537366	0.0194066673930296	0.0485771029819819	0.00739498165913112
56400	-1095.12504026599	-1028.44885639797	1.70865642202627	1.54292827045652	0.170718783420335	0.964318963327921	0.943585723310307	0.379382614172116	0.74929050839112	0.457314771051347	21	5572785755142940	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0344627996773734	0.0270837554505583	0.0289317003333806	0.0479279581070762	0.0305335218367247	0.00778885142804241	0.111627713494749	0.0276029720087148	0.0104214172159251	0.0603882011525997	0.0347274759736347	0.0298224125804918	0.029989943128019	0.0198645867792264	0.0473926168208111	0.0179719016841356	0.180443776475105	0.0373678048523134	0.016678249186119	0.0182961005345379	0.0237969849922305	0.0196308886951527	0.0202660105499878	0.00888412623397372	0.00941983318759206	0.00980752635691989	0.0416740706758123	0.0289443242555056	0.0154695261681274	0.00278295016515935
56600	-1094.72475342869	-1023.72848469541	1.54191535723644	2.01978621184819	0.230123449233355	0.976316724573604	0.802247498965327	0.259798123162734	0.74929050839112	0.563891512133159	6	5572785755142940	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0344627996773734	0.0270837554505583	0.0289317003333806	0.0673400199235817	0.0305335218367247	0.00778885142804241	0.111627713494749	0.0276029720087148	0.0104214172159251	0.0603882011525997	0.0270781283674784	0.0298224125804918	0.0407633216087611	0.027121159883856	0.0473926168208111	0.0183034271032009	0.163507484214851	0.0123200802745527	0.016678249186119	0.00877705898508475	0.0625400081343323	0.0196308886951527	0.0124021003460935	0.00888412623397372	0.00941983318759206	0.00980752635691989	0.0321738249102867	0.0289443242555056	0.0154695261681274	0.00278295016515935
56800	-1090.57820627448	-1018.16292123929	1.56781487460297	1.66987149209919	0.180536351452694	0.986412876553153	0.864471040164671	0.259798123162734	0.722752478425989	0.392498192431693	10	5572785755142940	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0344627996773734	0.0270837554505583	0.0289317003333806	0.06624210483079	0.0305335218367247	0.0108752909458028	0.111627713494749	0.0309904584689904	0.0147643723693659	0.0603882011525997	0.0391621561730557	0.0298224125804918	0.0407633216087611	0.00870565249986919	0.0473926168208111	0.0183034271032009	0.163507484214851	0.0149568089757989	0.016678249186119	0.00538957252480923	0.0625400081343323	0.0196308886951527	0.00700701074200284	0.00888412623397372	0.00941983318759206	0.00980752635691989	0.0321738249102867	0.0289443242555056	0.0154695261681274	0.00554131106800377
57000	-1094.42685356371	-1023.55429880045	1.40094011188479	0.995345723511496	0.396538254810867	0.998429125756658	1.09823896535833	0.259798123162734	0.722752478425989	0.433252993542199	6	5572785755142940	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0344627996773734	0.032166734378503	0.0289317003333806	0.06624210483079	0.0305335218367247	0.0108752909458028	0.111627713494749	0.0309904584689904	0.00968139344142111	0.0603882011525997	0.0391621561730557	0.0298224125804918	0.0407633216087611	0.00870565249986919	0.0473926168208111	0.0183034271032009	0.163507484214851	0.0149568089757989	0.016678249186119	0.00538957252480923	0.0625400081343323	0.0196308886951527	0.00700701074200284	0.00888412623397372	0.00941983318759206	0.00980752635691989	0.0321738249102867	0.0289443242555056	0.0154695261681274	0.00554131106800377
57200	-1131.53058575166	-1034.52701359563	1.67060161887261	2.52432968610813	0.700086934051151	0.954113340457219	1.11148322618795	0.722982871467531	0.725497886076148	0.572879730817291	22	5836422800935906	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0146823311383264	0.0234291925550716	0.089374710300508	0.00141448609954178	0.147250613540854	0.0129109762091406	0.0151593485598576	0.0258490704242	0.0567866438200365	0.0254678163188944	0.0138106310317617	0.00375758299723533	0.057769682750202	0.0516550869356345	0.0335643694092181	0.0185075593278419	0.0194038799758189	0.00596180033554191	0.134228214715875	0.0357660631216368	0.0285449326444143	0.0350647686996615	0.00712689295123657	0.0104800410805209	0.0109689099927371	0.0325940125208071	0.0312765835236761	0.0234447689395976	0.0308175325694633	0.00293149751068952
57400	-1086.44524899916	-1020.65321183297	1.78176606466099	1.54279848695145	0.319065131724571	0.95152283608439	0.885802774087949	0.259798123162734	0.726877159290835	0.271485235781212	16	5572785755142940	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.04397761608713	0.0404435592766064	0.00273211083094688	0.0689371601775064	0.0009820997813772	0.0430124461060349	0.126833011670124	0.038961904398629	0.00968139344142111	0.0672549065686509	0.0386006016728574	0.0298224125804918	0.0407633216087611	0.00870565249986919	0.0473926168208111	0.00924409589967996	0.163507484214851	0.0149568089757989	0.016678249186119	0.0109193667789443	0.0416497835010072	0.0120338306044864	0.0026035057682908	0.0114137913887636	0.00651071615788166	0.00980752635691989	0.0426188661544035	0.0289443242555056	0.0154695261681274	0.00554131106800377
57600	-1137.76077009203	-1030.79009918808	0.673840604693345	1.73578786774321	1.51709464121666	0.970323531635275	1.002964292849	0.722982871467531	0.727069349686475	0.556672436591014	15	4898616577179773	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0039543861852974	0.0307240905177385	0.066173192797337	0.180380521575036	0.0141865636404411	0.0210485565385306	0.0220306094757401	0.0236567357858548	0.0254678163188944	0.00503129203238968	0.0262102509930671	0.00572755231130489	0.0320706297383509	0.041219819073148	0.0335643694092181	0.0185075593278419	0.0281832189751909	0.00176482752738077	0.134228214715875	0.0357660631216368	0.0285449326444143	0.0350647686996615	0.00712689295123657	0.0104800410805209	0.0109689099927371	0.0325940125208071	0.0312765835236761	0.0309048488529207	0.041374717126481	0.0217680225472721
57800	-1124.30531429223	-1041.67158162923	0.332132492065109	1.18493321050394	2.86552366678402	0.976549076140129	0.980658593990144	0.259798123162734	0.7725724675131	0.209735415857155	19	5117488519624839	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.04397761608713	0.0104314839327376	0.0130837026082337	0.107431910253642	0.0325894016170294	0.0162231106684294	0.0672549065686509	0.0316080330405563	0.0226350090597429	0.0526049593504649	0.0370994379233624	0.0439833188144565	0.163507484214851	0.010820215379391	0.011196246735144	0.0109193667789443	0.0467848527486667	0.00621648534714802	0.0026035057682908	0.011007073576139	0.00890831334044563	0.00869332196846394	0.00980752635691989	0.0491401861957324	0.0344331171868039	0.0154695261681274	0.0716692710084532	0.0051789162754195	0.0430124461060349	0.011709254920588
58000	-1090.83522175812	-1030.19261160342	1.43364461914111	1.33670299282894	0.109975418267073	0.998852311610992	0.973472383291668	1.02752411907146	0.756475528599035	0.618712774907169	9	4898616577179773	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00237833075426414	0.0194601959900617	0.066173192797337	0.180380521575036	0.0254504581681179	0.0210485565385306	0.0220306094757401	0.0236567357858548	0.0254678163188944	0.0129184474456518	0.0262102509930671	0.00643564807233914	0.0278281519488392	0.0428388768728632	0.0335643694092181	0.0232819411079013	0.0205096585525705	0.00334088295841402	0.134228214715875	0.0352341591310891	0.0278368368833801	0.0350647686996615	0.00529424016087961	0.0104800410805209	0.0109689099927371	0.0325940125208071	0.0312765835236761	0.0271525458798692	0.0513906530758297	0.0155043895709749
58200	-1107.26278606513	-1027.05663359188	1.3662399649933	1.33905324838006	0.0648118338855404	0.994298050305331	1.02579307976108	1.02752411907146	0.737688183206189	0.541242307708334	2	2024905792489697	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00141251948226601	0.0339907391769539	0.00287901037334774	0.066173192797337	0.156031071366673	0.0293211424639176	0.017177872242731	0.0299520440832454	0.0202233744154092	0.0254678163188944	0.0129184474456518	0.0306094236355109	0.00643564807233914	0.0278281519488392	0.0428388768728632	0.0335643694092181	0.0286223782865796	0.0371142243338123	0.137806805154547	0.0186295933498473	0.0242582464447076	0.0247345612959449	0.0254433545860669	0.0104800410805209	0.0109689099927371	0.0325940125208071	0.0259361463449978	0.0276144184649355	0.0434692184683245	0.0155043895709749
58400	-1174.18097563092	-1046.47965665648	0.974692357377052	0.964637769458609	1.2477526008791	0.848172360390599	0.42340196318647	0.572216876687603	0.736960129968449	0.404433451337619	5	8151367801838689	2	4	2	2	3	2	2	2	2	2	2	2	2	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	0.0371083589539854	0.023529870912005	0.0158128425338774	0.029112898362108	0.0467158786838966	0.0180902283355007	0.0283736960665818	0.0854884302253518	0.0135296814990672	0.00764683401153151	0.028546930589628	0.0622235537332347	0.0356484452074002	0.0384561974171438	0.0194175974485665	0.0933384113833565	0.00253665379387786	0.00351205172875195	0.138672936853219	0.0151651004741731	0.00666714487527206	0.0274646466074085	0.0199045327326711	0.00459576777398416	0.00349982193821543	0.0513261718197133	0.0185119153650157	0.0504840281409141	0.0161925655299077	0.0584268070036402
58600	-1125.83103400569	-1030.44666991916	1.09713843588604	1.40772925179933	0.92306788134612	0.965706815148409	1.38076019215271	1.02752411907146	0.729854035237253	0.501213045087181	34	2024905792489697	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00141251948226601	0.0339907391769539	0.00287901037334774	0.066173192797337	0.156031071366673	0.0355521920626221	0.017177872242731	0.0299520440832454	0.0155066981186021	0.0138399054036623	0.0129184474456518	0.0306094236355109	0.00643564807233914	0.0278281519488392	0.0428388768728632	0.0382810457060251	0.0286223782865796	0.0369023222746185	0.137806805154547	0.0186295933498473	0.0294564716537906	0.0247345612959449	0.0256552566452608	0.0104800410805209	0.0109689099927371	0.0442219234360392	0.0259361463449978	0.0224161932558525	0.0434692184683245	0.00927333997227035
58800	-1109.74174858651	-1030.12038571363	0.336264034798535	1.79231445832878	3.56313123135007	0.970326070293379	0.825029878763036	1.02752411907146	0.771475671027803	0.488414748421607	15	2024905792489697	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00141251948226601	0.0339907391769539	0.00287901037334774	0.0564508330108443	0.156031071366673	0.0355521920626221	0.0283424850157696	0.0360003407633184	0.0155066981186021	0.0138399054036623	0.0129184474456518	0.0306094236355109	0.00643564807233914	0.0278281519488392	0.0428388768728632	0.0382810457060251	0.0286223782865796	0.0369023222746185	0.137806805154547	0.0186295933498473	0.0161802462458072	0.015559181782524	0.0256552566452608	0.0105157595559088	0.0109689099927371	0.0591472602154366	0.0259361463449978	0.0224161932558525	0.0434692184683245	0.00927333997227035
59000	-1086.10305822487	-1034.87507595376	0.368053143077596	2.36951336214275	2.40174980035273	0.995965255964998	1.62765269523464	1.02752411907146	0.771475671027803	0.385155103510608	28	2024419924314237	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00141251948226601	0.0339907391769539	0.00192830940129554	0.0564508330108443	0.156031071366673	0.0355521920626221	0.0283424850157696	0.0360003407633184	0.0155066981186021	0.0138399054036623	0.0116821687350043	0.0306094236355109	0.00615696371773526	0.0239409678321138	0.0428388768728632	0.0382810457060251	0.0286223782865796	0.0369023222746185	0.137806805154547	0.0186295933498473	0.0161802462458072	0.0177461614652238	0.0373173305474221	0.0105157595559088	0.0109689099927371	0.0630344443321619	0.0259361463449978	0.0107541193536912	0.0492136544863928	0.00380758830880594
59200	-1106.04521132265	-1033.28954446154	1.40693753093571	1.10293615620203	0.103895638204954	0.996106888528207	0.754381077324619	1.46881834333229	0.724827957912303	0.432140693874471	57	6040907293385434	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0347800517099563	0.0095500607288419	0.0268531505372719	0.103680010350126	0.0142948748828378	0.0342287350826441	0.0402080107140565	0.0358683912301096	0.0449714255606955	0.039232942042689	0.00667480083870834	0.102411077900265	0.163507484214851	0.00335647853920329	0.011196246735144	0.0302889123822685	0.0467848527486667	0.026229940930337	0.00425874003002715	0.0221091418062325	0.0105677662473351	0.02382240579534	0.0136762869580863	0.0493860849303027	0.0171151661238546	0.0154221592900581	0.0240627726098281	0.0180063414441351	0.0127512058455871	0.0147044817905402
59400	-1113.42366215705	-1035.08921877005	1.12411914973629	0.933900129770027	0.924193217040153	0.992961115852028	1.24490135061028	2.43071051644584	0.740949994047003	0.704572588062705	33	815387553172351	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0289734698572141	0.0325073054669757	0.00896602639023304	0.0319326928381176	0.0569170106361711	0.0120252976867449	0.0240156860307352	0.0923285218120308	0.0446276810858411	0.00466498002405299	0.0216158073287001	0.0198467378510951	0.0213886886171214	0.0567465751267782	0.0204761566935206	0.0713360558827649	0.0121912156069091	0.0122130468367661	0.119255850628268	0.0186064796110909	0.0125588859217121	0.0236876131316493	0.0394580498730386	0.0221854625254753	0.0112758993266557	0.0265306901702091	0.0234950621617033	0.0882830166503461	0.0204104885941501	0.0214795456339288
59600	-1151.00253749376	-1033.47765330139	1.57940044825435	1.99614888209225	0.670518209517043	0.965797164048742	0.836265926394785	1.46881834333229	0.734147643610003	0.640296560514333	37	7684126934665581	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0347800517099563	0.00871366561043606	0.0268531505372719	0.103680010350126	0.0142948748828378	0.0289983398863357	0.0422962683064789	0.0358683912301096	0.0391728663192568	0.039232942042689	0.00667480083870834	0.102411077900265	0.163507484214851	0.00392239603738451	0.0109382524328743	0.0390964569203352	0.0467848527486667	0.026229940930337	0.000681590688268747	0.0221091418062325	0.0163663254887739	0.02382240579534	0.0136762869580863	0.0493860849303027	0.0150269085314322	0.0154221592900581	0.0243207669120978	0.0174404239459539	0.0127512058455871	0.0155408769089461
