Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
69200	-976.318592546279	-1033.67500709214	1.07890673939816	0.337781090299794	0.889837022822226	0.978657489728885	0.566981806242215	0	3766005828716100	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0524339160346238	0.00503925963428706	0.167333478889388	0.0647648601296449	0.158478504229092	0.00834473425121875	0.0255758548210243	0.0126377338816341	0.0118291504610677	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0247435588784396	0.0237274047617368	0.0212773379530011	0.0104397600805245	0.0186068785479754	0.0132117918673649	0.0455048402560924	0.0205107597246316	0.0266215546046764	0.0380889254108791	0.0262215554253463	0.023032610306986	0.0250645019928343	0.00453730356336399
69400	-978.306803138024	-1035.12894863211	1.40135299750896	0.272759500495162	0.723762563785421	0.969498050394297	0.246739790606831	2	3857029553717054	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0524339160346238	0.00503925963428706	0.145951321005073	0.0647648601296449	0.158478504229092	0.00834473425121875	0.0255758548210243	0.0126377338816341	0.0118291504610677	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0247435588784396	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00508268316532578	0.0424219551110749	0.0352653879002598	0.0266215546046764	0.0380889254108791	0.0262215554253463	0.023032610306986	0.0250645019928343	0.00453730356336399
69600	-966.414192153083	-1033.19433947001	0.933333049573131	1.05163152716271	1.54679158844558	0.999959225067576	0.269076963367102	4	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0262169580173119	0.145951321005073	0.0647648601296449	0.158478504229092	0.0098812081011964	0.0255758548210243	0.0126377338816341	0.0118291504610677	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0232070850284619	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00508268316532578	0.0424219551110749	0.0352653879002598	0.0266215546046764	0.0380889254108791	0.0262169580173119	0.023032610306986	0.0312608150596333	0.0250645019928343	0.00453730356336399
69800	-964.097283685771	-1032.22509947918	1.35423928979935	0.486722370013285	0.428552722497175	0.999251559421523	0.762511440275368	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0262169580173119	0.145951321005073	0.0647648601296449	0.158478504229092	0.0098812081011964	0.0255758548210243	0.00817262676017508	0.0193270086657754	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00508268316532578	0.0411673288384159	0.0352653879002598	0.0270411177949196	0.0439164104924645	0.0262169580173119	0.023032610306986	0.0312608150596333	0.0250645019928343	0.00900241068482306
70000	-985.893242848595	-1036.45736097026	1.57312971917977	0.179043654669402	0.265968824165639	0.972023926922088	0.285665748552236	0	3521318235350484	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0262169580173119	0.145951321005073	0.075599215085341	0.1179085756644	0.0067834791909982	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00508268316532578	0.0411673288384159	0.0352653879002598	0.0270411177949196	0.0439164104924645	0.0189719273477792	0.0302776409765187	0.0312608150596333	0.0250645019928343	0.00900241068482306
70200	-998.076305689642	-1034.72136071292	0.384100890201729	0.769284908419891	3.00972157200009	0.94995719990625	0.418306530757173	8	3521318235350484	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.0243897185490652	0.0262169580173119	0.145951321005073	0.075599215085341	0.1179085756644	0.0067834791909982	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.0210226950699881	0.0343369894278583	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00508268316532578	0.0411673288384159	0.0352653879002598	0.0270411177949196	0.0439164104924645	0.0189719273477792	0.0302776409765187	0.0312608150596333	0.0250645019928343	0.00900241068482306
70400	-990.039934883528	-1032.07879458222	0.990131400471018	0.462690638379697	0.97802124088124	0.945754443942723	0.551753856303253	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.0268984492061009	0.0230734340601994	0.145951321005073	0.075599215085341	0.1179085756644	0.0067834791909982	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.0210226950699881	0.0488947921908652	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.0237274047617368	0.0212773379530011	0.0147147266138227	0.0321714355704204	0.00363350954327452	0.0443108527955283	0.0352653879002598	0.0230332002316633	0.0439164104924645	0.0189719273477792	0.0186681987417836	0.0312608150596333	0.0250645019928343	0.00900241068482306
70600	-1013.20600820411	-1036.47338863481	1.15939756373294	0.136548173428395	0.525268511978015	0.907002550416918	0.756139112937403	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	0.0106042651180672	0.0230734340601994	0.162433409299677	0.075599215085341	0.1179085756644	0.0165475679659956	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.016637755604149	0.0441555777128266	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.010948186321952	0.0258548537938893	0.0171866401493106	0.0321714355704204	0.0085228151749479	0.0443108527955283	0.0306878720593717	0.0230332002316633	0.0383539184135941	0.0189719273477792	0.0186681987417836	0.0312608150596333	0.0250645019928343	0.0191550629986272
70800	-977.27585824669	-1033.08934828808	0.770530825230461	0.830161983273707	1.53185420512391	0.976680489593242	0.639660851807811	2	3520866726913406	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0106042651180672	0.0217454546528045	0.162433409299677	0.075599215085341	0.1179085756644	0.0165475679659956	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.016637755604149	0.0441555777128266	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.010948186321952	0.0258548537938893	0.0171866401493106	0.0321714355704204	0.00985079458234283	0.0467632798192589	0.0306878720593717	0.0230332002316633	0.0383539184135941	0.0189719273477792	0.0186681987417836	0.0312608150596333	0.0250645019928343	0.0167026359748966
71000	-968.792591626645	-1032.33128418095	0.517822717786071	0.587414939813576	2.13506874958175	0.980486625325538	0.657285936006376	2	3520866726913406	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0106042651180672	0.0217454546528045	0.162433409299677	0.075599215085341	0.1179085756644	0.0165475679659956	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0287635918044757	0.016637755604149	0.0441555777128266	0.0299467928595162	0.00490714121463709	0.0286067953686257	0.0107168048245847	0.010948186321952	0.0258548537938893	0.0171866401493106	0.0321714355704204	0.00985079458234283	0.0467632798192589	0.0306878720593717	0.0230332002316633	0.0383539184135941	0.0189719273477792	0.0186681987417836	0.0312608150596333	0.0250645019928343	0.0167026359748966
71200	-977.986486852091	-1035.68821402799	1.21024263684389	0.39088503108454	0.622246520743434	0.982584566695246	0.526517528826348	6	3520866726913406	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0106042651180672	0.0217454546528045	0.181761346332845	0.0553773234515174	0.077033910996543	0.0165475679659956	0.0352210235378853	0.0154945603500046	0.0351932088782793	0.0260546341849189	0.016637755604149	0.0386519521356509	0.0338301027663582	0.00490714121463709	0.0286067953686257	0.0208191218718116	0.010948186321952	0.0258548537938893	0.0415644763382792	0.072692228966823	0.00739283116646158	0.0232339140041097	0.0409988063059492	0.0230332002316633	0.0277419692848694	0.0189719273477792	0.0186681987417836	0.0339697726791901	0.0250645019928343	0.0113789683943225
71400	-984.173908861881	-1041.06425836418	1.41759841075842	0.482716794573831	0.808244171669417	0.994301718327712	0.39250219620763	41	7779705546413613	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0220130790967447	0.0102113722014246	0.234493328685624	0.0584675227438961	0.0673224658910343	0.0367428692279583	0.0247985292608958	0.00959384947562429	0.00450732601853925	0.0576622439094851	0.0246880851068515	0.0747291578617763	0.00301369159473203	0.00165076992542181	0.0202357709074801	0.0244361176796337	0.0139734444916224	0.0336168336805456	0.0283670786600968	0.0364074212996716	0.00872495519043338	0.0151609527986932	0.00992990082795546	0.035398628789632	0.0422592358561456	0.0286783817210365	0.0167290716846077	0.0254197180067271	0.025320887363205	0.00544731004250563
71600	-985.621115378799	-1041.01864476136	1.19279325502718	0.689537491532915	0.826244819409383	0.961851362915321	0.394199612906172	23	3576266343946630	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0250645019928343	0.0106042651180672	0.0229956167745701	0.0268937867234845	0.0339697726791901	0.0106143460616836	0.0169484513901353	0.181761346332845	0.0203968102060788	0.0409988063059492	0.036343524516017	0.0188201903371729	0.0851627035163794	0.0161646364569882	0.00739283116646158	0.0553773234515174	0.0386519521356509	0.00446982372211618	0.0335949712365966	0.010948186321952	0.0338301027663582	0.0286067953686257	0.0177566077355037	0.0694924330140505	0.0116927287538483	0.016637755604149	0.053333568563398	0.0165475679659956	0.0197075702444951	0.0352210235378853
71800	-979.334619372954	-1040.470525266	1.46157057400831	0.580961614737304	0.489848959400037	0.981067021796301	0.706697833781695	23	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0165966639265606	0.00920535825630576	0.183168408689798	0.0881960059419131	0.104861217949902	0.0206262272118439	0.0261188471877157	0.0159127565428379	0.0220258932894445	0.0260241882694323	0.0174326705940352	0.0150655185271673	0.0154148441866574	0.00934069345031322	0.051268998305774	0.0340230348873264	0.00714345035934536	0.0230977211852912	0.00937562449844448	0.0231642108117977	0.0056463726724442	0.0716131503951531	0.0340920459773662	0.025117268990505	0.0426804323217766	0.0244420715298834	0.0245085853918596	0.0268221974228638	0.0244545627577612	0.00256097846848083
72000	-984.381442822325	-1040.5923111852	0.752705288359272	0.50122248951328	1.54512004949934	0.974370712914176	0.442441142376947	41	3168540133080209	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0268937867234845	0.0100171288862301	0.181761346332845	0.0553773234515174	0.0694924330140505	0.0165475679659956	0.0393039277758758	0.0134351072678097	0.00883255188823896	0.0315478199545964	0.016637755604149	0.0384684992197306	0.0338301027663582	0.0185372778268774	0.0286067953686257	0.00446982372211618	0.010948186321952	0.0335949712365966	0.021180385291356	0.0851627035163794	0.0122643550029344	0.0161646364569882	0.021180385291356	0.0188201903371729	0.0773423308219661	0.0169484513901353	0.0339697726791901	0.0106042651180672	0.0250645019928343	0.0229956167745701
72200	-992.27192718828	-1045.22156071226	1.38119998898126	0.926357670836415	0.317925675964443	0.977846091901691	0.712830653123442	51	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0165966639265606	0.00810053478691112	0.183168408689798	0.0881960059419131	0.104861217949902	0.0294229117282943	0.0261188471877157	0.0209949525100947	0.0220258932894445	0.0264789250914437	0.00491494037044824	0.0150655185271673	0.00974732463486321	0.00541249930411343	0.051268998305774	0.0340230348873264	0.0119651515237054	0.0230977211852912	0.00834035622344581	0.0231642108117977	0.0056463726724442	0.0716131503951531	0.0340920459773662	0.025117268990505	0.0426804323217766	0.0244420715298834	0.0299051953535079	0.0268221974228638	0.0244545627577612	0.00226258570272813
72400	-994.141007802975	-1047.00866796197	0.779193128450017	0.327342898608881	1.16328716359126	0.975469590295219	0.950431411379236	39	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	0.0115373451853014	0.182892434510202	0.02567012278404	0.0864652507862936	0.0361602002841574	0.0422214775956688	0.0106344852121929	0.00969905288189403	0.053382095265774	0.0246880851068515	0.081625732152682	0.00825278707410803	0.00199628654979723	0.0182132955032543	0.0166126656077405	0.0113534295086739	0.0179698971002654	0.0701881657851202	0.0364074212996716	0.0117755550871577	0.0203921176842493	0.0148410333163244	0.035398628789632	0.0422592358561456	0.0286783817210365	0.0167290716846077	0.0254197180067271	0.0220130790967447	0.025320887363205	0.0112020612004821
72600	-969.228057303958	-1037.5894056554	1.25785351975656	0.32903435046637	0.734677239398124	0.999575357629847	0.604720372819304	14	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0115373451853014	0.182892434510202	0.0474685451671844	0.0864652507862936	0.0295023925256126	0.0422214775956688	0.0106344852121929	0.00969905288189403	0.053382095265774	0.0246880851068515	0.0461626522974371	0.0259251663778355	0.0109638227580312	0.0171640283872743	0.008468166902551	0.0113534295086739	0.0179698971002654	0.0768459735436649	0.0364074212996716	0.0117755550871577	0.0203921176842493	0.0148410333163244	0.035398628789632	0.0422592358561456	0.0286783817210365	0.0167290716846077	0.0254197180067271	0.0182315868780533	0.025320887363205	0.0112020612004821
72800	-976.165475236214	-1042.8647847781	1.07113308186901	0.313978031879426	0.989347635253506	0.989035610675413	0.435458435348594	12	7712959545064521	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00390047202312194	0.0112020612004821	0.0127098590033636	0.182892434510202	0.0474685451671844	0.0864652507862936	0.0295023925256126	0.0422214775956688	0.0106344852121929	0.00374185081217213	0.053382095265774	0.0390191999617828	0.0461626522974371	0.0259251663778355	0.0109638227580312	0.0171640283872743	0.008468166902551	0.0173106315783958	0.0179698971002654	0.0768459735436649	0.0148410333163244	0.0364074212996716	0.0117755550871577	0.0203921176842493	0.0422592358561456	0.035398628789632	0.0127098590033636	0.0167290716846077	0.025320887363205	0.0402157269063378
