Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
54600	-1012.26332539508	-1076.7057013994	0.989876412610306	1.25443687692987	0.748806703452034	0.981001187261803	0.297928199281258	8	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00590987103501202	0.0144195319028092	0.0201987075470362	0.0163413780325032	0.0609347800697199	0.137818237406966	0.00465693350382018	0.0143283488773967	0.00738825625622151	0.0448293559319186	0.0483478460317239	0.0193435629999888	0.0340854966988342	0.0736988969273765	0.0900931345859882	0.0232033270271372	0.0115771722354166	0.00899200156379793	0.0112621741631424	0.0333600197608884	0.0259544345473868	0.0434977308344326	0.0170429949238833	0.0313268818958758	0.0478960962682817	0.0194564035232836	0.0270997679846398	0.0293509025067149	0.0535495913115983	0.0240361636462055
54800	-1016.68829201886	-1077.13024363464	1.02421816517221	1.82732932425857	0.766980289919301	0.988071800096274	0.774571158351833	18	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0156547602419967	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0609347800697199	0.142210790409629	0.0218099887914445	0.0143283488773967	0.00738825625622151	0.030955466527771	0.0373238458439324	0.0193435629999888	0.0340854966988342	0.0391666069985106	0.0900931345859882	0.0232033270271372	0.0115771722354166	0.00899200156379793	0.0112621741631424	0.0277131855662518	0.0259544345473868	0.0545785488234083	0.0170429949238833	0.0313268818958758	0.0478960962682817	0.0194564035232836	0.0351841425429902	0.0293509025067149	0.0535495913115983	0.0240361636462055
55000	-1052.95823438529	-1082.37723689892	1.33623691326148	1.6209034150722	0.471743989347443	0.945419692097303	0.320473435926864	32	8903178883040665	2	3	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.0156547602419967	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0609347800697199	0.142210790409629	0.0218099887914445	0.0143283488773967	0.00738825625622151	0.030955466527771	0.0373238458439324	0.0255143115166684	0.0340854966988342	0.0777845415735113	0.0619672547012699	0.00870529259355283	0.0115771722354166	0.00899200156379793	0.022908391086577	0.0178037365757603	0.022052897841066	0.0545785488234083	0.0170429949238833	0.0313268818958758	0.0478960962682817	0.0194564035232836	0.0351841425429902	0.0293509025067149	0.0535495913115983	0.0240361636462055
55200	-1034.03011499531	-1079.11061662019	1.30112809333828	0.88804066777506	0.323024026844301	0.949910182548983	0.3601492582223	36	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0156547602419967	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0609347800697199	0.142210790409629	0.0218099887914445	0.0143283488773967	0.00738825625622151	0.030955466527771	0.0373238458439324	0.0255143115166684	0.0340854966988342	0.0777845415735113	0.0619672547012699	0.00870529259355283	0.0115771722354166	0.00899200156379793	0.022908391086577	0.0178037365757603	0.022052897841066	0.0512174706628393	0.0170429949238833	0.0346879600564447	0.0478960962682817	0.0194564035232836	0.0351841425429902	0.0293509025067149	0.0535495913115983	0.0240361636462055
55400	-1011.56011738341	-1077.39438030051	0.967492754288295	0.82842813548465	0.257692816326928	0.98504006064233	0.68124929274424	36	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.01019444649619	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0549617695533779	0.142210790409629	0.0276742162035009	0.0367997316278222	0.00738825625622151	0.030955466527771	0.0373238458439324	0.026632838260642	0.0340854966988342	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0115771722354166	0.0183201536470064	0.022908391086577	0.0273324507621414	0.0370287746809521	0.0512174706628393	0.0396298696960845	0.0327858890476271	0.0478960962682817	0.0178030705184272	0.0351841425429902	0.0293509025067149	0.0274939253091703	0.0240361636462055
55600	-1020.02800900401	-1077.66925161775	1.15639755910712	0.577604772973499	0.199285879246202	0.98045878476847	0.572258752577099	14	7487839772486617	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.01019444649619	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0549617695533779	0.142210790409629	0.0276742162035009	0.0367997316278222	0.00738825625622151	0.030955466527771	0.0373238458439324	0.026632838260642	0.0340854966988342	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0273324507621414	0.0370287746809521	0.0512174706628393	0.0396298696960845	0.0327858890476271	0.0478960962682817	0.0178030705184272	0.0351841425429902	0.0293509025067149	0.0274939253091703	0.0240361636462055
55800	-1022.32366499549	-1078.78111411748	1.23657278497513	0.936754302250241	0.231909320429956	0.995664062723595	0.658502640228776	2	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.01019444649619	0.0330558169127801	0.00515974602011653	0.0273653782202946	0.0549617695533779	0.142210790409629	0.0276742162035009	0.0367997316278222	0.00738825625622151	0.0348030889722803	0.0373238458439324	0.026632838260642	0.0340854966988342	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0273324507621414	0.0331811522364429	0.0512174706628393	0.0396298696960845	0.0327858890476271	0.0511961594907799	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0274939253091703	0.0240361636462055
56000	-1023.3873914296	-1080.04477815521	1.23657278497513	1.40161669499528	0.318339463114722	0.981085204820044	0.570963560534511	8	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00521861179054946	0.0330558169127801	0.0273653782202946	0.00515974602011653	0.047509271050604	0.160475207476552	0.0340159413264777	0.0256453029502807	0.00738825625622151	0.0348030889722803	0.0560718239876055	0.0274100210462067	0.00608445696287918	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0347849492649153	0.0331811522364429	0.0512174706628393	0.0396298696960845	0.0327858890476271	0.0511961594907799	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0274939253091703	0.0240361636462055
56200	-1021.20674937824	-1080.70770758268	1.10996850575512	0.557166815835445	0.902147172758336	0.96823604398976	0.483273974506791	22	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00521861179054946	0.0330558169127801	0.0273653782202946	0.00515974602011653	0.047509271050604	0.160475207476552	0.0340159413264777	0.0203864027240242	0.00738825625622151	0.0348030889722803	0.0560718239876055	0.0274100210462067	0.00608445696287918	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0347849492649153	0.0331811522364429	0.0512174706628393	0.0396298696960845	0.0380447892738836	0.0511961594907799	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0274939253091703	0.0240361636462055
56400	-1035.01581584405	-1078.97545230589	1.1034785677923	0.572532209709856	0.37578169866101	0.932133555015893	0.596247997807558	40	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.00521861179054946	0.0330558169127801	0.0273653782202946	0.00515974602011653	0.047509271050604	0.160475207476552	0.0340159413264777	0.0203864027240242	0.00738825625622151	0.0348030889722803	0.0560718239876055	0.0274100210462067	0.00608445696287918	0.0384705120402688	0.0564519237246307	0.00870529259355283	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0347849492649153	0.0331811522364429	0.0512174706628393	0.0396298696960845	0.0380447892738836	0.0512266839565284	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0274634008434219	0.0240361636462055
56600	-1043.78591150398	-1092.874465413	0.395198037344604	3.67284928733996	2.59346149048242	0.983730578391704	0.684078238908784	23	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.021960434817118	0.0489503591357107	0.0400647985179457	0.062568276363307	0.119620884133968	0.00194136613726841	0.0174562392589941	0.0639598538250049	0.0633321668276392	0.0366189527638906	0.025097625215342	0.0164758006201113	0.0296629588080701	0.00215206354181777	0.0636084275344835	0.0308978795478684	0.0164232972220182	0.0165670252107603	0.0706972274973774	0.016051617557815	0.012983900490153	0.0133896574469915	0.00833565251161981	0.0276098294642589	0.0665005258714023	0.0174691425494623	0.010589289927841	0.0256379217431592	0.0395806179398131	0.0137962075187879
56800	-1032.60995236606	-1088.6176638834	1.02278715087014	1.66965325409147	0.20242244557165	0.995921855856472	0.498735952068976	54	7356089407453993	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00405545259778891	0.0330558169127801	0.00515974602011653	0.0351424998278149	0.160475207476552	0.0167576247228498	0.0100752710601891	0.0323120428882208	0.0256715751808971	0.0560718239876055	0.0564519237246307	0.0189999655776965	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0371005937528395	0.0233812986629528	0.0512174706628393	0.0318527480885642	0.0774036690706666	0.0215533121301023	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0384705120402688	0.0274100210462067	0.00608445696287918	0.0621805994962394	0.0132364351484592	0.0240361636462055
57000	-1017.80099672087	-1085.79444650296	1.26065325843602	0.884494727449516	0.401715900291147	0.999816131212636	0.492425339854618	38	7356089407453993	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00405545259778891	0.0330558169127801	0.00515974602011653	0.0351424998278149	0.160475207476552	0.010167101833107	0.0100752710601891	0.0323120428882208	0.0256715751808971	0.0560718239876055	0.0564519237246307	0.0255904884674393	0.0190464480456178	0.0108508778368052	0.022908391086577	0.0371005937528395	0.0233812986629528	0.0512174706628393	0.0318527480885642	0.0774036690706666	0.0215533121301023	0.0145030072959289	0.0351841425429902	0.0293509025067149	0.0384705120402688	0.0274100210462067	0.00608445696287918	0.0621805994962394	0.0132364351484592	0.0240361636462055
57200	-1023.08620792892	-1083.71968796322	0.767478099000668	1.04941139911885	1.36419132284578	0.997731787139103	0.340504670031516	29	8728474999979009	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0644709729997463	0.062568276363307	0.119620884133968	0.000255734153148388	0.0327078931026986	0.0421092915859453	0.0209848895835972	0.0367365964262994	0.025097625215342	0.0164758006201113	0.0539552176348744	0.00215206354181777	0.0636084275344835	0.0556870759798461	0.0164232972220182	0.0165670252107603	0.0706972274973774	0.016051617557815	0.012983900490153	0.0133896574469915	0.0313676032107371	0.0276098294642589	0.0257829300683191	0.00934471563195387	0.0406351134724262	0.0257898285442715	0.0432093915440569	0.00585167901858083	0.0215480897504254	0.0263173449946692
57400	-1015.90677252199	-1083.97420110959	1.28959152046178	0.367655550862092	0.723624521221244	0.997364016624832	0.380233049513756	15	8728474999979009	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0644709729997463	0.062568276363307	0.119620884133968	0.000255734153148388	0.0327078931026986	0.0421092915859453	0.0209848895835972	0.0367365964262994	0.025097625215342	0.0164758006201113	0.0539552176348744	0.00215206354181777	0.0636084275344835	0.0556870759798461	0.0164232972220182	0.0165670252107603	0.0706972274973774	0.016051617557815	0.012983900490153	0.0133896574469915	0.0313676032107371	0.0276098294642589	0.0257829300683191	0.00934471563195387	0.0406351134724262	0.0257898285442715	0.0432093915440569	0.00585167901858083	0.0215480897504254	0.0263173449946692
57600	-1019.68681791477	-1083.87941838464	0.776829005105619	2.03032482323015	1.1266305710907	0.984855628069347	0.323247024031899	20	8728474999979009	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0644709729997463	0.062568276363307	0.119620884133968	0.000255734153148388	0.0327078931026986	0.0421092915859453	0.0209848895835972	0.0367365964262994	0.016556572861235	0.0164758006201113	0.0539552176348744	0.00215206354181777	0.0636084275344835	0.0556870759798461	0.0164232972220182	0.0165670252107603	0.0706972274973774	0.016051617557815	0.012983900490153	0.0133896574469915	0.0313676032107371	0.0276098294642589	0.0303201472688591	0.00934471563195387	0.0406351134724262	0.0212526113437315	0.0432093915440569	0.00585167901858083	0.0300891421045324	0.0263173449946692
57800	-1024.12635254687	-1091.40088189233	1.23094408123895	1.46164132057002	0.0964388276472455	0.997499394210314	0.691422313612334	11	5696654259481315	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00543767912114166	0.0424002236704839	0.0783851120853725	0.0529979136686772	0.0993972931617457	6.10835674692207e-05	0.072147440085141	0.0113380274469392	0.0304155421508368	0.0314437268970411	0.044224046841446	0.00333315458498929	0.00760898150114403	0.0135634684940483	0.0512076909299033	0.0323696780524641	0.0180380128056525	0.0314065393056433	0.124182576365906	0.00735521598935626	0.015537350647236	0.0268049081329189	0.0306844738332029	0.0122660424417795	0.0289842429674029	0.00818770810879543	0.0425808417779776	0.0155355586711699	0.0526017262282342	0.00950374046588177
58000	-1018.37211300381	-1084.03682188977	1.02777421224658	0.807858070340009	0.327949325196931	0.983671466763453	0.543737963341439	25	2990707648340796	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00439300440081431	0.119620884133968	0.000255734153148388	0.0327078931026986	0.0421092915859453	0.0184493933397114	0.0367365964262994	0.016556572861235	0.0209398593756606	0.0539552176348743	0.00215206354181777	0.068560138765623	0.0556870759798461	0.0164232972220182	0.0165670252107603	0.0213814062840247	0.113786794213099	0.016051617557815	0.00851984173460367	0.0133896574469915	0.0313676032107371	0.0276098294642589	0.0303201472688591	0.062568276363307	0.043170609716312	0.0212526113437315	0.0432093915440569	0.00585167901858083	0.0300891421045324	0.0263173449946692
58200	-1029.65179222887	-1091.69917289458	1.01740679699045	0.459507192787601	0.366477010690352	0.987201880732471	0.856300784683754	25	4685889259613480	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0137869668611983	0.0443370961344087	0.0321910907643342	0.0529979136686772	0.0994583767292149	0.0187563410217347	0.0533910990634063	0.0113380274469392	0.0304155421508368	0.0314437268970411	0.044224046841446	0.00333315458498929	0.00760898150114403	0.0135634684940483	0.0512076909299033	0.0323696780524641	0.0180380128056525	0.0314065393056433	0.096235647324536	0.0262940649655144	0.0228925666365923	0.0268049081329189	0.0306844738332029	0.0122660424417795	0.0289842429674029	0.0145368388285936	0.0450735946020487	0.0155355586711699	0.0765834712678233	0.0142408370753361
