Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
54400	-1144.11276153136	-1075.49560607789	0.697863685386103	2.29586180668207	1.3766080374788	0.982060827011173	0.392120249041357	0.894324028755665	0.750507568983498	0.741484107765089	39	1431674706921888	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0379835199219094	0.0215355854292984	0.133371394087207	0.0419180064157481	0.0148034786508872	0.11617896631654	0.00487682660963025	0.0151341762047533	0.0447873296385813	0.0156313385282939	0.0116770839547369	0.0529152608290873	0.0460281217084416	0.0372475528971178	0.0187995144317855	0.0190230226384112	0.0134530737672619	0.0323164313816594	0.0510595288041185	0.0042114577138813	0.024696179059646	0.0380223816119038	0.0431093470285914	0.0312242302814008	0.0233034105059469	0.0294062792560301	0.0126541208908251	0.023421901254093	0.0121321607797803	0.0290783194024322
54600	-1167.58850141369	-1074.591782108	0.342921175256529	0.708459740399796	2.89992225135585	0.995306269914315	0.655696547501025	1.49530124418974	0.729540438572213	0.72523828595845	47	239031049373307	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0364672169040192	0.0104082953618178	0.0103584593814554	0.0427623604768506	0.0152242802262124	0.0409509227600935	0.0163000963987984	0.101043936646702	0.0098066835369855	0.0147838044152579	0.00901458219042435	0.0378447323093021	0.0372223469769331	0.0409180290908784	0.00877539828065505	0.0670750944966177	0.122948525046787	0.0198194749405559	0.00755610982168572	0.0130181960208903	0.0155386911580874	0.0247821262359567	0.0254196262816438	0.04442622108971	0.0193405148261927	0.0390682654779681	0.0352808794431781	0.0183765338416863	0.046497474912647	0.0689711214500075
54800	-1175.34746922826	-1081.72465172182	0.599465237311733	2.13511018011789	1.35981674887856	0.982990029695551	0.554281427777396	0.894324028755665	0.734183311921363	0.522955144009349	27	1431674706921888	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.033335136035658	0.0127951081163012	0.128115311851127	0.0397556130680502	0.0140700847033057	0.11617896631654	0.0201953706680545	0.0143143705905552	0.0169716780369813	0.0260947915177993	0.014578929304239	0.0784500899730544	0.0375894859931808	0.0372475528971178	0.00996480085003891	0.0138364795386069	0.0169459167606754	0.0372634887554378	0.0756441746479197	0.0266846355298318	0.0205689273000657	0.0405202277557281	0.0265233271876591	0.0169613962321697	0.0261271948363981	0.0384503905625912	0.0230929913908268	0.00464561231186483	0.00341587035225181	0.0296620769159695
55000	-1153.65673268625	-1060.93143042309	1.13065242744695	0.964045339113703	0.407028137230976	0.978145451975917	0.551646149332389	2.8097683515578	0.750651338876521	0.800144727260135	21	713644637056560	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0343717867480033	0.013422136418462	0.0623853250655441	0.0362922440211334	0.0170110845927128	0.0327806194462647	0.0114143290370973	0.101043936646702	0.00959648102087274	0.0261957931854439	0.014437599308781	0.0471661712183365	0.0264078775156069	0.0226081150954617	0.0200791342099465	0.0634583304881471	0.122948525046787	0.0336296699895931	0.0108209984928496	0.0186512036985946	0.0127354689600331	0.0247821262359567	0.0135511872905022	0.0314328858203306	0.0127039945083735	0.0199240460415041	0.0408474725139019	0.0358088466045096	0.0215864346173811	0.061906176161167
55200	-1150.96748715651	-1075.80602000989	0.568126852476839	0.813872289228291	1.70662450507626	0.99965807070593	0.479881498651025	1.20997517198095	0.752613135066377	0.381115026849879	9	3554061904376954	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00477207345459131	0.0220692236711029	0.0173333721214648	0.0468262613879017	0.134160492323359	0.0113372188267883	0.0163965522741206	0.00594941886670658	0.0419520881012753	0.0539651590069568	0.122647058825834	0.00593966900166988	0.00818983041628418	0.0190737139877888	0.0216025044038393	0.0225362574426695	0.0525376497340077	0.040543724872927	0.0209685611333792	0.0418396085365534	0.012883406560181	0.0237827866766121	0.0347131800996536	0.0663835921551537	0.0286985687547988	0.0415709828913939	0.0139030976893695	0.00837457917790743	0.0325403913660444	0.026508976239666
55400	-1173.56060018826	-1082.04586617722	1.58333541850956	0.684497559947763	0.256606807377114	0.980393377855583	0.231261357644893	1.20997517198095	0.752613135066377	0.556220315040971	40	5377091664303305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0.00477207345459131	0.0254316074849174	0.0426308674424549	0.00862384033428456	0.0343148712289078	0.0325403913660444	0.0122238146107222	0.104760868287635	0.0293996240357244	0.0349464159007256	0.00594941886670658	0.0419520881012753	0.0661764101863166	0.0383232632394779	0.0309137533281274	0.0673625419860884	0.106544587878484	0.017455395638794	0.0190737139877888	0.0220884558025961	0.0134896034968871	0.0225362574426695	0.0265973576830073	0.038144192661114	0.0400603593955549	0.0176614878898625	0.0258239200913107	0.0171017457392661	0.0175967004382904	0.0355043720003752
55600	-1167.83791781155	-1080.08068734503	0.405349223795609	1.25706826163507	2.34440035752252	0.980393377855583	0.394583778276971	1.20997517198095	0.752613135066377	0.714535185895127	32	5061122816450984	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.00497953206602768	0.0254316074849174	0.00409371908845914	0.0416099260161456	0.126751436104338	0.00740905621902121	0.0349464159007256	0.00453762159280377	0.0419520881012753	0.0661764101863166	0.0383232632394779	0.0464427076670059	0.0418465708209599	0.110107732777411	0.0242866636277094	0.0190737139877888	0.0162222040373429	0.0167099586050211	0.0225362574426695	0.0265973576830073	0.0146703792375012	0.0213387278989044	0.0305545121148251	0.0237186623981939	0.023755606680478	0.0552637902667491	0.0315850015492503	0.0343148712289078	0.0325403913660444	0.0122238146107222
55800	-1250.34210500738	-1090.2518277058	0.794312005945275	1.23453898971589	1.19226101600462	0.832206340207811	0.503393982055764	1.12746103727239	0.768714111066374	0.697566283164951	42	1692090039645172	2	2	2	3	2	2	2	2	2	3	2	2	2	6	2	2	2	3	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	4	2	2	2	2	2	2	2	2	2	2	2	3	2	2	5	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	0.0116005756193542	0.00951450162139738	0.0220297455168833	0.0252323209730508	0.0209682342730832	0.0261096064330107	0.0252726095676041	0.0849381929608192	0.00156284318086687	0.0308540044351349	0.0126855666071486	0.040578143779185	0.0595953363409532	0.189500181469661	0.0115434755684295	0.0135725532869904	0.00961788023540207	0.0627810368492851	0.00917504870109343	0.0337877176800169	0.0214045638305576	0.0191839460353636	0.0353931714649051	0.015305238340342	0.0445551028705764	0.0238879489771599	0.0555679594636607	0.0278404365294609	0.0463391201353007	0.00960293725330381
56000	-1158.82441037864	-1070.54180454574	1.20818396548289	0.76035645154886	0.392965921164582	0.962853792654428	0.630974030128507	1.20997517198095	0.752613135066377	0.571376636906382	41	5377091664303305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0134359013763798	0.0233250253589072	0.0416099260161456	0.00555284728163746	0.0233276838171601	0.026123492193599	0.0172064826995451	0.134736254496918	0.0360871922476961	0.0380644355937214	0.0192495473934701	0.0293151497420777	0.0282434936031565	0.02813526666623	0.0214429858227081	0.0418465708209599	0.116978192398641	0.00485509710854522	0.00778885318537513	0.0131271690263833	0.028298324909086	0.0242087267673651	0.0280216872923604	0.056221229987708	0.0213387278989044	0.0246563102600201	0.0178771157953455	0.0254075044468138	0.0552637902667491	0.0482550155263914
56200	-1150.10468729435	-1075.09127691784	1.06860826136877	0.633513592007586	0.908033234263464	0.998766242867791	0.371632469525363	0.822118563861849	0.752613135066377	0.602153479369157	30	5377091664303305	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0171059865602241	0.0233250253589072	0.0373581475230964	0.00555284728163746	0.0117720218616346	0.026123492193599	0.0172064826995451	0.133480549946767	0.0348073168724011	0.0380644355937214	0.0192495473934701	0.0268966856056964	0.0282434936031565	0.0198867460850949	0.0214429858227081	0.0418465708209599	0.116978192398641	0.0126918387565175	0.0114871926970515	0.0102687482731056	0.0193616161028171	0.0274472154417392	0.0246139646843168	0.056221229987708	0.00297948001104384	0.0405853968254384	0.0228771558395628	0.0244584271740585	0.0645877090244354	0.0630794975609452
56400	-1176.2057607039	-1077.77400208463	1.43676031480568	1.90090869469756	0.257467963144179	0.972741619603179	0.339483414479268	1.31269286610315	0.739212242627732	0.777255908584606	55	239031049373307	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0826494116707783	0.00823634197194671	0.0270604434424523	0.0212776590820201	0.0122574296578122	0.0382270438887776	0.0174668544178587	0.0685347693025884	0.0107442287284912	0.0138310475186692	0.0100052719882047	0.0539386652812334	0.0247071096250836	0.0398161294838843	0.0304888468641133	0.0624328942579482	0.106577130548569	0.0286889390543879	0.0190863207600124	0.0118895781613473	0.0157097975817478	0.0234204976948368	0.0213047962849366	0.0411898331477179	0.0246174116415206	0.0385601101223526	0.0364147463378367	0.033266872750603	0.0239634993275938	0.0536363194046753
56600	-1175.39129942087	-1074.68811862181	0.921695263524503	1.97639884875798	1.03756678419777	0.949129162533732	0.636614154386862	1.31269286610315	0.739212242627732	0.804282436965418	34	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	3	2	2	0.0652697625932041	0.00235161029784414	0.0270604434424523	0.0218161938662862	0.020761716048464	0.0174668544178587	0.037554108526368	0.0766111863452357	0.0253510588783588	0.035310353442092	0.0100052719882047	0.0271250026488068	0.0247071096250836	0.0398161294838843	0.0304888468641133	0.0624328942579482	0.106577130548569	0.0153502395095469	0.0118895781613473	0.0157097975817478	0.0286889390543879	0.0206860918414089	0.0242938252151469	0.0595741184476827	0.0222538117356856	0.0512618065904967	0.0176362315310817	0.0247018614085571	0.0236117062434613	0.0536363194046753
56800	-1152.14615240766	-1063.92180578033	1.20767202704026	0.962741262996574	0.941121186232077	0.97467950435221	0.447375899278769	0.322723789283845	0.770121491655989	0.683771628636616	28	6406594334296237	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0626595952006927	0.00235161029784414	0.0270604434424523	0.0218161938662862	0.0192195344921587	0.0174668544178587	0.0286515550397912	0.0908400332468696	0.0161762984053056	0.0550464419827304	0.0100052719882047	0.0345198525894323	0.0247071096250836	0.0226902083357574	0.0189161268918515	0.0624328942579482	0.106577130548569	0.0186723315982799	0.0118895781613473	0.0157097975817478	0.0144600921527539	0.0206860918414089	0.0242938252151469	0.0595741184476827	0.0311563652222624	0.0512618065904967	0.0176362315310817	0.0247018614085571	0.0236117062434613	0.0652090393769371
57000	-1157.49402932789	-1059.16737104346	1.00442640538875	0.574260285411219	0.773284025148987	0.991866627209537	0.630318998811167	3.65312023490416	0.739495636109147	0.750500945098471	40	4953001014798322	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0442837685223361	0.0255401439446749	0.00356225161472614	0.0437510024188708	0.0259219425046903	0.0247274828108767	0.117759725925442	0.0388178233575143	0.0189984370179693	0.0192495473934701	0.0247602469040199	0.0281955397258791	0.0233451561950505	0.0208626138889539	0.0684406604159358	0.0771755129640447	0.00975967016120287	0.00530512254691395	0.0286751292085942	0.0310470952300156	0.032976854173138	0.0293354859481	0.0682849405518896	0.00737429606371837	0.0215443558093927	0.0318534308073068	0.0198292576938482	0.0571331803019532	0.0297867124405532	0.0217026134589191
57200	-1153.92599640665	-1069.32379558572	1.39345405948754	1.4341604401424	0.0654158202099831	0.989315670888529	0.356853931575486	3.65312023490416	0.739495636109147	0.821867223911277	28	4953001014798322	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0380473890683651	0.0255401439446749	0.00127460037884332	0.048887485584793	0.0259219425046903	0.0308629158204553	0.0970165555363543	0.0349254998236347	0.022564607023276	0.0214217381000522	0.0247602469040199	0.0284448396271782	0.0304833019747913	0.0345444921255743	0.0684406604159358	0.0750033222574626	0.00975967016120287	0.00759277378279678	0.0286751292085942	0.0264803147716359	0.0345577886038755	0.0226303502309788	0.0682849405518896	0.00737429606371837	0.0199634213786552	0.0318534308073068	0.0198292576938482	0.0571331803019532	0.0297867124405532	0.0279389929128901
57400	-1132.09923459714	-1067.18427155089	1.04101674214153	0.25359063095543	0.637866558103385	0.9892237028932	0.413215955197061	3.65312023490416	0.739180561162915	0.881068508033649	18	4953001014798322	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0574303882685535	0.0260348502482605	0.00610547950676183	0.0337737947785838	0.0352618623979591	0.0249040569273388	0.0790217191967261	0.0304124457685574	0.022564607023276	0.0214217381000522	0.0247602469040199	0.0284448396271782	0.0390570586600557	0.0345444921255743	0.0811815558279949	0.070026719062377	0.0188927064397721	0.00759277378279678	0.0286751292085942	0.0259856084680503	0.0345577886038755	0.0134973139524096	0.0307576280920051	0.0309411864785324	0.0345361393223632	0.0149774398878754	0.0467818341722941	0.033703403432242	0.0297867124405532	0.0343684812953669
57600	-1167.65873351289	-1063.5387482221	1.16525704822102	1.83748877977669	0.779531619255716	0.980782044751739	0.644179005463304	3.65312023490416	0.739180561162915	0.833015959652927	17	5718720738602554	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0609479378703416	0.00487241936952123	0.0321172363319901	0.0268742892529865	0.0352618623979591	0.0249040569273388	0.0317730116360645	0.0733685564608895	0.00587770275270859	0.022564607023276	0.0214217381000522	0.0242834491381369	0.055929169495931	0.0390570586600557	0.00734785428477743	0.0811815558279949	0.070026719062377	0.0188927064397721	0.00759277378279678	0.0286751292085942	0.0159192540183568	0.0345577886038755	0.0145316954654696	0.0307576280920051	0.0395505499072533	0.0345361393223632	0.0197085226812263	0.0467818341722941	0.033703403432242	0.0569833502813501
57800	-1144.0495769236	-1068.84230785076	1.1559726647641	1.35216489805428	0.433415649708949	0.996075570816166	0.30994225765041	3.65312023490416	0.739180561162915	0.823733167111223	12	5718720738602554	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0609479378703416	0.00487241936952123	0.0309095920811029	0.0268742892529865	0.0352618623979591	0.0232500505520991	0.0317730116360645	0.0733685564608895	0.0164236732088296	0.0295685177775521	0.0214217381000522	0.0242834491381369	0.0269257423823707	0.0390570586600557	0.0207793500567697	0.0706355853718739	0.070026719062377	0.0188927064397721	0.00759277378279678	0.0216712184543182	0.0449226811319171	0.0345577886038755	0.0145316954654696	0.0307576280920051	0.0424122005333803	0.0345361393223632	0.0197085226812263	0.0467818341722941	0.0202719076602497	0.0569833502813501
